source,target,weight,year
PER,BEL,486.46,2017
PER,AGO,75615698.5,2017
PER,NLD,1.129,2017
PER,ESP,413.452,2017
TTO,USA,5127.499,2017
TTO,GBR,338.224,2017
TTO,RUS,510882813.353,2017
TTO,NOR,39011554.352,2017
TTO,NLD,476.287,2017
TTO,LBY,35815005.333,2017
TTO,ITA,1538.899,2017
TTO,ISR,336.012,2017
TTO,GAB,398244231.03,2017
TTO,COD,32592326.749,2017
TTO,COG,32607760.135,2017
TTO,COL,291460103.402,2017
TTO,CAN,1011.871,2017
TTO,BRA,251057482.625,2017
TTO,BRB,16760631.81,2017
TTO,CIV,34950866.959,2017
PAN,NAM,2156.924,2017
PAN,USA,33715071.0,2017
PAN,COL,2131836306.15,2017
PAN,AGO,184402314.12,2017
PAN,BRA,185179448.0,2017
PAN,ECU,281465220.66,2017
PAN,GHA,113376512.67,2017
AUS,USA,38711266.451,2017
AUS,ARE,1180117149.66,2017
AUS,VNM,309004184.901,2017
AUS,RUS,232475238.904,2017
AUS,PNG,415721751.171,2017
AUS,PAK,33172208.259,2017
AUS,NGA,397511050.717,2017
AUS,NZL,431018480.288,2017
AUS,OMN,16579537.545,2017
AUS,MYS,2468898604.544,2017
AUS,LBY,43732882.472,2017
AUS,IDN,688859022.634,2017
AUS,GAB,475083124.23,2017
AUS,COG,254056320.992,2017
AUS,BRN,210424149.289,2017
AUS,DZA,316814593.442,2017
AUS,SGP,68103981.735,2017
AUS,GBR,1413.632,2017
AUS,ESP,3296.409,2017
AUS,ZAF,2081.31,2017
AUS,THA,5.99,2017
AUS,SWE,234.441,2017
AUS,GHA,52539716.54,2017
CHE,USA,16305129.869,2017
CHE,RUS,2196839.336,2017
CHE,NGA,522828567.542,2017
CHE,MEX,66885050.869,2017
CHE,LBY,137603795.62,2017
CHE,KAZ,405005630.111,2017
CHE,DZA,2999325.609,2017
CHE,EGY,25857673.275,2017
CHE,ZAF,258834077.679,2017
CHE,VNM,47223457.7,2017
CHE,BEL,1204.835,2017
CHE,BOL,12785337.29,2017
CHE,AZE,39513153.98,2017
CHE,GAB,25117195.54,2017
CHE,EST,130617.996,2017
NLD,DZA,626328203.371,2017
NLD,AUT,5550.046,2017
NLD,ISL,196.562,2017
NLD,HUN,2556.433,2017
NLD,GTM,14445822.598,2017
NLD,GRC,494.793,2017
NLD,GHA,269146183.363,2017
NLD,DEU,8620620.807,2017
NLD,GAB,85365212.889,2017
NLD,FRA,1191380.087,2017
NLD,AUS,140.079,2017
NLD,FIN,1365.765,2017
NLD,CZE,6417.629,2017
NLD,CYP,580.648,2017
NLD,TCD,204686112.168,2017
NLD,CAN,11557035.613,2017
NLD,CMR,66839428.818,2017
NLD,BGR,1037.033,2017
NLD,BRA,102377141.476,2017
NLD,BEL,936016062.723,2017
NLD,DNK,102363841.926,2017
NLD,IRN,633973113.019,2017
NLD,IRQ,3083139438.723,2017
NLD,ITA,10906364.192,2017
NLD,POL,25715.702,2017
NLD,NOR,3456083090.665,2017
NLD,NGA,1687458106.181,2017
NLD,SXM,11.297,2017
NLD,OMN,1853.781,2017
NLD,MEX,312631440.755,2017
NLD,MLT,118.615,2017
NLD,PRT,404.42,2017
NLD,MYS,3098.672,2017
NLD,LUX,15064.087,2017
NLD,LTU,844.99,2017
NLD,LBY,527764632.466,2017
NLD,LVA,6199163.946,2017
NLD,KWT,1353488752.329,2017
NLD,KOR,144.597,2017
NLD,KAZ,92152139.453,2017
NLD,CIV,129153836.26,2017
NLD,MDG,305.01,2017
NLD,QAT,752.357,2017
NLD,ROU,1208.742,2017
NLD,RUS,9229289732.413,2017
NLD,USA,861454661.876,2017
NLD,GBR,3830115925.259,2017
NLD,EGY,23567992.222,2017
NLD,TUR,1333.005,2017
NLD,TUN,35682204.763,2017
NLD,TTO,5116642.93,2017
NLD,THA,4.519,2017
NLD,SWE,49544334.928,2017
NLD,SDN,10.167,2017
NLD,ESP,42742.018,2017
NLD,ZAF,244.008,2017
NLD,SVN,37180.675,2017
NLD,SVK,125.393,2017
NLD,SGP,213.507,2017
NLD,SEN,6.778,2017
NLD,SAU,500375899.687,2017
NLD,IRL,430.402,2017
NLD,NAM,7.579,2017
NLD,AZE,64670495.86,2017
LTU,SAU,242247937.0,2017
LTU,RUS,2521858556.0,2017
LTU,NOR,137778187.0,2017
LTU,LVA,1815406.0,2017
LTU,KAZ,983068661.0,2017
LTU,EST,1035423.0,2017
LTU,NAM,832.433,2017
LTU,NLD,1.129,2017
ITA,VEN,53735305.672,2017
ITA,USA,615460076.564,2017
ITA,GBR,245359830.054,2017
ITA,EGY,428319766.687,2017
ITA,TKM,75283690.586,2017
ITA,TUR,10988660.136,2017
ITA,TUN,167025395.258,2017
ITA,ARE,34092625.954,2017
ITA,ESP,18224.014,2017
ITA,SAU,2393682672.788,2017
ITA,RUS,2992961734.176,2017
ITA,AGO,367746140.424,2017
ITA,DZA,461039405.465,2017
ITA,ALB,25081231.787,2017
ITA,AZE,5159831666.012,2017
ITA,AUT,12652.427,2017
ITA,BRA,1870.752,2017
ITA,CMR,212643299.027,2017
ITA,NOR,305313650.058,2017
ITA,NGA,675631937.427,2017
ITA,NLD,547.895,2017
ITA,MEX,71544266.857,2017
ITA,MRT,15374372.106,2017
ITA,LBY,2093409651.444,2017
ITA,KWT,1247068425.628,2017
ITA,KAZ,1133188060.774,2017
ITA,IRQ,3174599527.187,2017
ITA,IRN,3377763840.136,2017
ITA,GHA,57547845.745,2017
ITA,DEU,17406.125,2017
ITA,GAB,132956680.133,2017
ITA,FRA,32278.375,2017
ITA,GNQ,142931781.438,2017
ITA,DNK,36118477.243,2017
ITA,COG,37712416.465,2017
ITA,COL,48813098.028,2017
ITA,CAN,328053437.223,2017
ITA,POL,400.0,2017
ITA,ROU,11196426.84,2017
ITA,UKR,28920104.6,2017
ITA,CZE,1587.0,2017
ITA,CIV,37526184.909,2017
ITA,GEO,14194292.97,2017
IRN,NLD,2.259,2017
IRN,ARE,1524.846,2017
IRN,ESP,1.695,2017
IRN,ZAF,49.165,2017
HUN,SVN,177737.0,2017
HUN,RUS,1676684166.0,2017
HUN,LBY,29425466.0,2017
HUN,KAZ,358544178.0,2017
HUN,ITA,520569.0,2017
HUN,IRQ,212454960.0,2017
HUN,BEL,7098.0,2017
HUN,GBR,924.0,2017
HUN,NLD,27.105,2017
HUN,SVK,21720915.445,2017
HUN,ISR,38000.0,2017
DEU,IRN,119885911.365,2017
DEU,FRA,1146360.347,2017
DEU,GNQ,76729793.362,2017
DEU,DNK,208178813.059,2017
DEU,COG,18976080.834,2017
DEU,COL,50277685.493,2017
DEU,CMR,5208600.438,2017
DEU,BRA,27017034.935,2017
DEU,AUT,171.669,2017
DEU,AGO,45901055.922,2017
DEU,DZA,970486987.153,2017
DEU,AZE,1079392512.115,2017
DEU,IRQ,1069845096.756,2017
DEU,ITA,123489505.672,2017
DEU,KAZ,3633274919.547,2017
DEU,CIV,132678666.692,2017
DEU,VEN,189264796.274,2017
DEU,USA,249457772.842,2017
DEU,GBR,1858209145.968,2017
DEU,EGY,737404332.31,2017
DEU,RUS,12356780770.258,2017
DEU,POL,85890478.761,2017
DEU,NOR,3503192874.267,2017
DEU,NGA,1515333608.274,2017
DEU,NLD,4822873422.794,2017
DEU,KWT,29602421.052,2017
DEU,MEX,150101918.655,2017
DEU,LBY,2755172218.408,2017
DEU,TUN,51696938.816,2017
DEU,SAU,353610143.554,2017
DEU,PHL,30.0,2017
DEU,SYC,267.168,2017
DEU,ARE,5.446,2017
DEU,ZAF,7532.44,2017
DEU,CHE,1225.884,2017
DEU,THA,400.81,2017
DEU,SDN,604.0,2017
DEU,BLR,606609600.0,2017
DEU,CZE,2653.0,2017
DEU,ZMB,14.914,2017
DEU,LUX,8.495,2017
DNK,NGA,55326242.584,2017
DNK,NLD,20617180.702,2017
DNK,LBY,47015526.94,2017
DNK,JPN,30.29,2017
DNK,DZA,17050435.154,2017
DNK,NOR,1545297586.046,2017
DNK,QAT,9.541,2017
DNK,GBR,46361652.047,2017
DNK,RUS,282795627.821,2017
DNK,USA,28662339.053,2017
DNK,SWE,7033.233,2017
DNK,KAZ,55472562.99,2017
CZE,USA,227.0,2017
CZE,SAU,73017900.0,2017
CZE,RUS,1611631562.0,2017
CZE,POL,1956.0,2017
CZE,NLD,184.0,2017
CZE,LBY,14617611.0,2017
CZE,LBN,141.0,2017
CZE,KAZ,421644987.0,2017
CZE,ITA,4086.0,2017
CZE,GBR,653.0,2017
CZE,HUN,5907440.0,2017
CZE,DEU,44889.0,2017
CZE,FRA,22274.0,2017
CZE,AZE,1020841597.0,2017
CZE,DZA,30390782.0,2017
CZE,CHE,288.443,2017
CAN,GBR,405737260.451,2017
CAN,TTO,63.185,2017
CAN,SAU,1943922369.039,2017
CAN,RUS,110556908.372,2017
CAN,NOR,762742658.547,2017
CAN,NGA,759399733.989,2017
CAN,NLD,1.541,2017
CAN,OMN,158.732,2017
CAN,USA,7013687648.13,2017
CAN,MEX,206.506,2017
CAN,KWT,46.233,2017
CAN,KAZ,103958305.082,2017
CAN,CIV,76565987.27,2017
CAN,IRL,33.904,2017
CAN,IRQ,54290631.744,2017
CAN,GHA,181.849,2017
CAN,DEU,7.705,2017
CAN,FRA,83.989,2017
CAN,MYS,20.034,2017
CAN,EST,1.541,2017
CAN,COG,41.609,2017
CAN,CHN,4.623,2017
CAN,COL,155947816.456,2017
CAN,CAN,55.479,2017
CAN,BRA,12.329,2017
CAN,BEL,0.771,2017
CAN,AZE,1016923924.161,2017
CAN,AGO,130263587.664,2017
CAN,DZA,634210252.391,2017
CAN,EGY,28531460.741,2017
CAN,THA,104.96,2017
CAN,LBY,272694642.0,2017
CAN,MDG,142.515,2017
ISR,USA,136597000.0,2017
ISR,GBR,1468912000.0,2017
ISR,TUR,44130000.0,2017
ISR,CHE,1090495000.0,2017
ISR,RUS,411592000.0,2017
ISR,DEU,47208000.0,2017
ISR,SGP,371224000.0,2017
ISR,PER,4.0,2017
ISR,NLD,3.388,2017
ISR,COG,50437093.179,2017
ISR,AGO,69265888.97,2017
ISR,AZE,637089420.29,2017
ISR,KAZ,110170296.65,2017
RWA,CHN,5.462,2017
RWA,KEN,35514.127,2017
RWA,ARE,21111.405,2017
RWA,QAT,75.098,2017
KEN,CHN,476.398,2017
KEN,UGA,4.95,2017
KEN,GBR,3865.903,2017
KEN,ISR,78000.0,2017
IND,QAT,1345204843.341,2017
IND,PHL,241.347,2017
IND,NOR,262.186,2017
IND,NGA,7249302541.352,2017
IND,NLD,56487562.269,2017
IND,OMN,1401223579.111,2017
IND,MEX,2389476389.0,2017
IND,MYS,1588026210.324,2017
IND,RUS,1309317836.252,2017
IND,KGZ,29654164.943,2017
IND,KOR,133053466.219,2017
IND,KAZ,930724900.834,2017
IND,ITA,395.216,2017
IND,ISR,25153243.565,2017
IND,IRQ,15241431573.579,2017
IND,IRN,9251630525.573,2017
IND,IDN,2392.889,2017
IND,GIN,390.898,2017
IND,KWT,4324843146.687,2017
IND,GAB,147049171.429,2017
IND,SAU,14344564977.572,2017
IND,ZAF,62270376.283,2017
IND,SGP,2743.491,2017
IND,VEN,5891263083.834,2017
IND,USA,468185550.68,2017
IND,EGY,700565069.722,2017
IND,TUR,179087251.143,2017
IND,ARE,6560100212.584,2017
IND,SDN,340295749.317,2017
IND,SSD,59790551.316,2017
IND,ESP,256.638,2017
IND,YEM,70992590.979,2017
IND,FRA,411.461,2017
IND,EST,171.328,2017
IND,GNQ,287026460.444,2017
IND,ECU,228066128.129,2017
IND,COD,29091304.986,2017
IND,COG,23610437.001,2017
IND,COL,114030961.947,2017
IND,TCD,78893839.057,2017
IND,CMR,152715967.36,2017
IND,BRN,594287377.92,2017
IND,BRA,1690182623.607,2017
IND,BEL,662.674,2017
IND,AUS,317.82,2017
IND,AZE,538809780.269,2017
IND,AGO,3130750844.869,2017
IND,DZA,891411773.508,2017
IND,CAN,48342584.904,2017
KGZ,RUS,393045.0,2017
KGZ,KAZ,59256.0,2017
ZAF,TUN,1.051,2017
ZAF,ARE,46465884.542,2017
ZAF,TGO,95490014.957,2017
ZAF,SGP,19199137.346,2017
ZAF,IND,17924513.832,2017
ZAF,SAU,2974405512.157,2017
ZAF,NGA,1669192369.913,2017
ZAF,GIN,17543555.539,2017
ZAF,EGY,35452027.189,2017
ZAF,GHA,51524298.063,2017
ZAF,CMR,53741883.632,2017
ZAF,AGO,1326536903.594,2017
ZAF,GNQ,73540687.839,2017
ZAF,GBR,54.195,2017
ZAF,USA,46872827.838,2017
ZAF,MOZ,602.82,2017
ZAF,NAM,81.506,2017
ZAF,MWI,11.692,2017
ZAF,NLD,1390.259,2017
ZAF,TZA,6.0,2017
ZAF,BEL,960.964,2017
ZAF,BWA,5.63,2017
ZAF,MDG,20.652,2017
ZAF,GAB,209.329,2017
ZAF,ZMB,6.248,2017
SGP,CHN,78172038.271,2017
SGP,MMR,20047357.462,2017
SGP,BRN,263372748.096,2017
SGP,BRA,96.347,2017
SGP,BOL,35337177.825,2017
SGP,AUS,265635071.858,2017
SGP,DZA,99534801.511,2017
SGP,COL,48369297.62,2017
SGP,COG,1.449,2017
SGP,GNQ,217624669.378,2017
SGP,DEU,2573.834,2017
SGP,PHL,19953126.751,2017
SGP,PNG,151373205.357,2017
SGP,PAK,228.19,2017
SGP,NOR,28.252,2017
SGP,NGA,25480652.316,2017
SGP,NZL,94900807.707,2017
SGP,OMN,69743700.703,2017
SGP,TLS,72032088.788,2017
SGP,MEX,7229385.992,2017
SGP,LBY,238150446.963,2017
SGP,KWT,2439744152.199,2017
SGP,KOR,8166365.051,2017
SGP,KAZ,78567042.421,2017
SGP,JPN,17259.826,2017
SGP,IRQ,376951325.859,2017
SGP,IDN,661395865.766,2017
SGP,GHA,206.457,2017
SGP,MYS,946265651.826,2017
SGP,QAT,4337413440.776,2017
SGP,RUS,552664817.28,2017
SGP,SAU,3999341668.835,2017
SGP,USA,36745318.406,2017
SGP,GBR,2184.825,2017
SGP,TUR,7.244,2017
SGP,TUN,17433024.814,2017
SGP,ARE,5880077948.875,2017
SGP,THA,77338975.302,2017
SGP,VNM,287284210.138,2017
SGP,IND,326831.967,2017
SGP,NAM,17734.481,2017
SGP,TZA,1.0,2017
SGP,ZAF,144.719,2017
SGP,CUB,58631274.88,2017
SGP,AGO,135930234.75,2017
SGP,ITA,6229163.835,2017
SGP,GAB,48060420.427,2017
SGP,FRA,2.259,2017
MMR,CHN,12000.0,2017
MMR,KOR,16000.0,2017
MMR,THA,6544.65,2017
MMR,IND,50.0,2017
BOL,BRA,962.07,2017
VEN,ARE,804.356,2017
EGY,KWT,1011160165.505,2017
EGY,IRQ,675633021.833,2017
EGY,SAU,61419496.516,2017
EGY,ESP,2498872.047,2017
EGY,ARE,28.591,2017
EGY,ITA,10985280.13,2017
TUR,RUS,421138294.38,2017
TUR,NGA,75994006.883,2017
TUR,TUN,1324820.31,2017
TUR,USA,28700756.0,2017
TUR,THA,2.22,2017
TUR,ESP,1.062,2017
TUR,DNK,32893235.599,2017
TUR,COL,73870028.82,2017
TUR,AZE,76940662.92,2017
TUR,ITA,49142302.887,2017
TUR,KAZ,180091782.45,2017
TUR,LBY,42127303.98,2017
TUR,FRA,14.685,2017
TUR,GRC,57036311.157,2017
SDN,GBR,14373333.0,2017
SDN,EGY,1235.0,2017
SDN,UKR,325273.0,2017
SDN,ARE,15491047.0,2017
SDN,THA,1221664.0,2017
SDN,CHE,3979.0,2017
SDN,IND,199238.0,2017
SDN,SAU,30336141.0,2017
SDN,RUS,509807.0,2017
SDN,JPN,1134219.0,2017
SDN,ITA,801042.0,2017
SDN,CHN,6050.0,2017
SDN,ZAF,684.863,2017
SSD,UGA,17001.51,2017
YEM,ARE,5258762.014,2017
EST,RUS,15899108.616,2017
EST,LTU,493745.2,2017
EST,FIN,3572.03,2017
EST,LVA,13890.663,2017
EST,NLD,11450.722,2017
SRB,IRQ,483559551.0,2017
SRB,HUN,203841.0,2017
SRB,HRV,13449.0,2017
SRB,BGR,563067.0,2017
SRB,ALB,13568.0,2017
SRB,KAZ,47670354.0,2017
SRB,LBY,50.0,2017
SRB,POL,52.0,2017
SRB,ROU,75637.0,2017
SRB,GBR,82.0,2017
SRB,RUS,403618731.0,2017
HRV,USA,100.0,2017
HRV,GBR,36254667.0,2017
HRV,SWE,56.0,2017
HRV,SVN,63331.0,2017
HRV,SAU,67230652.0,2017
HRV,RUS,145639530.0,2017
HRV,LBY,131611895.0,2017
HRV,KAZ,158588932.0,2017
HRV,IRQ,246005462.0,2017
HRV,IRN,61102619.0,2017
HRV,HUN,108351.0,2017
HRV,AZE,250569936.0,2017
HRV,NLD,22.587,2017
HRV,ISR,57000.0,2017
BGR,EGY,540168263.826,2017
BGR,TUR,32607909.339,2017
BGR,RUS,1824750494.627,2017
BGR,ROU,34779425.73,2017
BGR,MLT,31087429.754,2017
BGR,ITA,11201947.767,2017
BGR,IRQ,27937452.126,2017
BGR,IRN,32551986.063,2017
BGR,CYP,94961697.184,2017
BGR,GEO,10878987.897,2017
BGR,NLD,32.752,2017
BGR,KAZ,157660043.58,2017
BGR,GRC,734.491,2017
SEN,ESP,13100.016,2017
SEN,NGA,514588236.463,2017
SEN,NLD,6508409.473,2017
SEN,FRA,27.11,2017
LCA,USA,16986.605,2017
LCA,NLD,314.155,2017
LCA,RUS,31037795.95,2017
LCA,BRA,441142219.0,2017
LCA,COL,593060312.79,2017
LCA,ARG,8231830.86,2017
KNA,USA,7310.882,2017
KNA,TTO,6847.974,2017
ECU,USA,3498.56,2017
ECU,ESP,1303.1,2017
ECU,COL,5457086.27,2017
ECU,NLD,720.77,2017
COD,USA,372.103,2017
COD,ARE,583.514,2017
COD,ZAF,144.118,2017
COD,RWA,864.799,2017
COL,AUT,443.57,2017
COL,BRA,1847.55,2017
COL,CAN,424.61,2017
COL,GAB,827.72,2017
COL,USA,5776.01,2017
COL,GBR,492.08,2017
COL,ESP,5600.74,2017
COL,PER,1392.54,2017
COL,NOR,588.48,2017
COL,NLD,251.33,2017
COL,JPN,12.42,2017
COL,ECU,1385.96,2017
COL,RUS,282848494.96,2017
COL,AGO,457062510.15,2017
BEL,FIN,132984.588,2017
BEL,DZA,43865731.296,2017
BEL,FRA,208718.145,2017
BEL,IRQ,22057723.025,2017
BEL,LBY,3742188.567,2017
BEL,VEN,6866080.524,2017
BEL,USA,2741.574,2017
BEL,GBR,30603645.848,2017
BEL,TUR,6.772,2017
BEL,TTO,9421512.243,2017
BEL,SWE,871.37,2017
BEL,RUS,282539621.424,2017
BEL,PRT,1106.446,2017
BEL,PAK,80.593,2017
BEL,NOR,8000878.023,2017
BEL,NGA,37521167.862,2017
BEL,NLD,12368065720.467,2017
BEL,MEX,16635897.226,2017
BEL,LUX,440.041,2017
BEL,ZAF,0.305,2017
BEL,KAZ,11534354.889,2017
BEL,DEU,1544456.738,2017
BEL,NAM,2809.129,2017
BEL,ESP,854.4,2017
BEL,THA,0.99,2017
SYC,ARE,74.9,2017
SYC,ZAF,358.495,2017
NPL,IND,82128.829,2017
NAM,ZAF,3477087.631,2017
NAM,BWA,14864.8,2017
NAM,BEL,220.209,2017
NAM,AGO,2612.77,2017
BWA,GBR,1.324,2017
BWA,ARE,10154.753,2017
BWA,ZAF,172281.921,2017
BWA,NAM,42237.631,2017
MOZ,ARE,23191.707,2017
MOZ,SWZ,8958.471,2017
MOZ,ZAF,103.687,2017
MOZ,CHN,4872.244,2017
MOZ,PRT,2213.835,2017
SWZ,ZAF,24969.646,2017
MAR,USA,363.304,2017
MAR,ESP,2113.28,2017
MAR,IRL,34158459.244,2017
MDA,ROU,577040.0,2017
MDA,ITA,129.0,2017
MDA,POL,621.0,2017
MDA,UKR,14116.33,2017
AUT,SVK,2249071.392,2017
AUT,SAU,47135342.557,2017
AUT,RUS,159591815.551,2017
AUT,NGA,247186269.464,2017
AUT,MEX,32919089.101,2017
AUT,LBY,418841887.311,2017
AUT,KAZ,1044247424.35,2017
AUT,IRQ,383130308.882,2017
AUT,IRN,115027916.355,2017
AUT,FRA,2323121.53,2017
AUT,CZE,9383475.687,2017
AUT,AZE,408448522.532,2017
AUT,DZA,174677963.901,2017
AUT,DEU,1088252.009,2017
AUT,NLD,126750.768,2017
AUT,CHE,6551.929,2017
ISL,GBR,342.672,2017
ISL,CHN,173.583,2017
GTM,USA,57956.0,2017
GTM,KOR,118266.0,2017
GTM,PAN,85.0,2017
GTM,CHN,7900.0,2017
GTM,ISR,77000.0,2017
GRC,TKM,15513.988,2017
GRC,EGY,379799814.57,2017
GRC,SGP,112.944,2017
GRC,SAU,829839664.249,2017
GRC,RUS,680970871.564,2017
GRC,NGA,169.416,2017
GRC,MYS,90.355,2017
GRC,LBY,573222764.281,2017
GRC,KAZ,1070357515.163,2017
GRC,IRQ,3548882894.725,2017
GRC,IRN,1401943382.767,2017
GRC,DEU,2295.022,2017
GRC,AZE,137621859.66,2017
GRC,DZA,34357082.529,2017
GRC,NLD,18.07,2017
GRC,ESP,47.447,2017
GRC,ISR,271000.0,2017
GHA,USA,91.362,2017
GHA,ZAF,93.268,2017
GHA,DNK,52662.369,2017
GHA,AGO,152.435,2017
GHA,NGA,125556143.114,2017
GHA,ESP,642.924,2017
GHA,CAN,73.972,2017
GHA,ISR,488000.0,2017
FIN,NOR,646833534.456,2017
FIN,NLD,3924.637,2017
FIN,KAZ,72029600.22,2017
FIN,DEU,611505.645,2017
FIN,DNK,102621431.676,2017
FIN,CAN,145.733,2017
FIN,AUS,30.502,2017
FIN,RUS,4059395100.637,2017
FIN,SAU,39611077.379,2017
FIN,SWE,22340.154,2017
FIN,USA,19.205,2017
FIN,ZMB,27.113,2017
FIN,GBR,24765549.036,2017
FIN,EST,16826.633,2017
CYP,NLD,6.776,2017
CYP,TUN,6530075.636,2017
CYP,KAZ,11052942.96,2017
CYP,ISR,23000.0,2017
THA,ARE,5366333743.86,2017
THA,VNM,345247997.91,2017
THA,SGP,1091.97,2017
THA,SAU,4418980902.94,2017
THA,RUS,1204732439.36,2017
THA,QAT,1021908285.6,2017
THA,PHL,177816932.24,2017
THA,PNG,134830725.99,2017
THA,GBR,164264912.0,2017
THA,NOR,22731547.77,2017
THA,NZL,370.46,2017
THA,NLD,29.44,2017
THA,OMN,42795775.75,2017
THA,LBY,113705923.73,2017
THA,KWT,116963183.47,2017
THA,KOR,161.5,2017
THA,IDN,1076814503.65,2017
THA,GNQ,33320499.98,2017
THA,NGA,420418567.28,2017
THA,USA,345245804.97,2017
THA,YEM,139264546.97,2017
THA,ECU,9496992.5,2017
THA,CHN,596.43,2017
THA,MMR,25706207.87,2017
THA,TCD,32935320.14,2017
THA,BRN,532808890.43,2017
THA,AUS,642371458.98,2017
THA,AZE,270192197.75,2017
THA,AGO,282820441.92,2017
THA,DZA,160703526.65,2017
THA,MYS,1682481066.64,2017
THA,CHE,548.449,2017
THA,SWE,234.441,2017
VNM,GBR,624.2,2017
VNM,PHL,16545286.5,2017
VNM,MOZ,9469228.9,2017
VNM,MYS,10788707.1,2017
VNM,KWT,194386320.5,2017
VNM,IDN,8108518.5,2017
VNM,MMR,8741917.5,2017
VNM,BRN,31663447.2,2017
VNM,AUS,115361445.9,2017
VNM,AZE,250455519.9,2017
VNM,THA,119.97,2017
VNM,ESP,1.83,2017
VNM,KOR,4500.0,2017
PNG,PAK,18088563.22,2017
PNG,NZL,390.474,2017
PNG,AUS,58175413.93,2017
MLT,TUR,342.136,2017
MLT,NLD,11.294,2017
MLT,EGY,25750811.765,2017
MLT,TUN,27823075.275,2017
MLT,ESP,9227297.388,2017
MLT,DZA,58943902.71,2017
MLT,AZE,31490488.45,2017
MLT,KAZ,191012564.84,2017
MLT,ITA,1122.903,2017
MLT,ISR,28000.0,2017
MLT,LBY,104211261.8,2017
NER,USA,192.19,2017
NER,FRA,15178.467,2017
NIC,USA,65460116.34,2017
NIC,PAN,41461026.03,2017
NIC,MEX,64667408.33,2017
NIC,CRI,15.8,2017
NIC,BHS,83689432.24,2017
NIC,COL,37144487.68,2017
NIC,GTM,2220.0,2017
CRI,CHN,7595.783,2017
CRI,USA,19018.632,2017
CRI,NIC,206.69,2017
BHS,USA,4428.01,2017
BHS,NOR,89105834.246,2017
BHS,CAN,37654884.341,2017
BHS,COL,772620205.26,2017
BHS,BRA,164272107.0,2017
NZL,ARE,1333634099.896,2017
NZL,SAU,109435529.055,2017
NZL,RUS,208854568.663,2017
NZL,QAT,80966416.703,2017
NZL,OMN,15379933.918,2017
NZL,MYS,407192877.047,2017
NZL,KWT,20370764.361,2017
NZL,KOR,310.563,2017
NZL,USA,26773.818,2017
NZL,IDN,21934456.539,2017
NZL,DEU,1419.921,2017
NZL,FRA,5739.379,2017
NZL,CHN,40602.054,2017
NZL,AUS,13474971.855,2017
PRY,USA,154.0,2017
PRY,BRA,70489.0,2017
PAK,GBR,79.833,2017
PAK,SAU,1293220997.779,2017
PAK,KOR,185.371,2017
PAK,JPN,8709.633,2017
PAK,GHA,1357.566,2017
PAK,CHN,556.956,2017
PAK,ARE,1842155954.754,2017
PAK,IRN,49165.0,2017
LUX,GBR,1050.603,2017
LUX,SAU,280.906,2017
LUX,DEU,1229.861,2017
LUX,FRA,4542.515,2017
LUX,BEL,16103.603,2017
LUX,NLD,1.129,2017
LVA,EST,110568.658,2017
LVA,LTU,479576.697,2017
LVA,NLD,3.388,2017
LVA,KAZ,1702108.51,2017
CIV,NGA,811139462.974,2017
CIV,FRA,1136.663,2017
CIV,COG,243.918,2017
CIV,COL,25720141.24,2017
CIV,BEL,90.31,2017
CIV,ISR,169000.0,2017
TUN,AZE,325056086.616,2017
TUN,FRA,771.987,2017
TUN,CHN,378.235,2017
TUN,USA,80.975,2017
TUN,ITA,422.796,2017
TUN,NLD,1.129,2017
TUN,ZAF,174.969,2017
TUN,DZA,1.86,2017
SWE,UKR,117.196,2017
SWE,TUN,16548946.4,2017
SWE,ARE,117.196,2017
SWE,THA,3398.67,2017
SWE,IND,234.391,2017
SWE,RUS,2726890005.035,2017
SWE,QAT,117.196,2017
SWE,PER,1757.933,2017
SWE,GBR,985715078.26,2017
SWE,NOR,1675848849.201,2017
SWE,NLD,1442090.997,2017
SWE,MEX,1523.542,2017
SWE,LBY,173187569.586,2017
SWE,JPN,703.173,2017
SWE,IRQ,236423464.881,2017
SWE,FIN,585.978,2017
SWE,DNK,248816892.179,2017
SWE,BRA,1992.324,2017
SWE,NGA,1205369737.927,2017
SWE,USA,1406.346,2017
SWE,VEN,344210186.146,2017
SWE,POL,35422036.0,2017
SWE,KAZ,123964838.93,2017
SWE,DEU,29587867.062,2017
SVN,BIH,156.48,2017
SVN,NLD,19.199,2017
SVN,ESP,23012446.339,2017
SVK,RUS,1870047822.731,2017
SVK,ROU,1398944.985,2017
SVK,KAZ,36067154.705,2017
SVK,HUN,35.02,2017
SVK,CZE,21132.942,2017
IRL,USA,4353.791,2017
IRL,GBR,267328450.651,2017
IRL,SWE,229.325,2017
IRL,NOR,869866979.499,2017
IRL,NGA,131656446.673,2017
IRL,NLD,621863.408,2017
IRL,DNK,54842.624,2017
IRL,DEU,2484341.36,2017
IRL,DZA,67946649.724,2017
IRL,BEL,28197466.992,2017
IRL,ESP,13168297.96,2017
TZA,CHN,274.0,2017
TZA,DEU,100.0,2017
UKR,RUS,6397298.3,2017
UKR,ROU,3595077.68,2017
UKR,KAZ,17358013.21,2017
UKR,IRN,37585863.16,2017
UKR,HUN,48797.9,2017
UKR,AZE,376071997.65,2017
UKR,POL,39306.0,2017
UKR,MDA,1876950.0,2017
UKR,TZA,18410.15,2017
UKR,DZA,7608860.18,2017
UGA,EGY,869.41,2017
UGA,ARE,13383.3,2017
UGA,IND,11869.43,2017
